property_id,yardi_property_code,greystar_property_name,greystar_property_status,greystar_zip,greystar_city,greystar_state,greystar_lat,greystar_long,greystar_address,realpage_propertyid,realpage_property_name,realpage_zip,realpage_city,realpage_state,realpage_lat,realpage_long,realpage_address,realpage_compnumberone,realpage_compnumbertwo,realpage_compnumberthree,realpage_compnumberfour,realpage_compnumberfive,realpage_compnumbersix,realpage_compnumberseven,realpage_compnumbereight,realpage_compnumbernine,realpage_compnumberten,name_distance,match_type,distance_meters,google_lat,google_lon,geocoding_location_type,google_formatted_address,google_place_id,rp_google_place_id,realpage_reuse_count,is_realpage_reused,match_rank_within_realpage,combined_source
12498.0,orwyatt,The Wyatt,Active,97209,Portland,OR,45.531132,-122.683776,1221 NW Marshall Street,41309,The Wyatt,97209,Portland,OR,45.5308906,-122.683952,1221 NW Marshall St,32512,85874,83733,36655,21113,47478,65140,47118,81984,74626,null,proximity,0,45.5308906,-122.683952,ROOFTOP,"1221 NW Marshall St, Portland, OR 97209, USA",ChIJP_RO0P0JlVQRUdBp3TS-1NY,ChIJP_RO0P0JlVQRUdBp3TS-1NY,1,false,1,current_valid
11664.0,ca777pl2,Sienna Residences,Active,91766,Pomona,CA,34.05756,-117.742624,777 E 3rd St,41380,Sienna Residences,91766,Pomona,CA,34.057121,-117.742599,777 E 3rd St,11924,45368,14854,39598,87829,10777,18170,17058,64038,40314,null,proximity,0,34.0576478,-117.7426518,GEOMETRIC_CENTER,"777 E 3rd St, Pomona, CA 91766, USA",ChIJn_UaUPctw4ARA1aKZkLjjbA,ChIJn_UaUPctw4ARA1aKZkLjjbA,1,false,1,current_valid
15964.0,mametlo,The Metlo,Active,02210,Boston,MA,42.34911184,-71.04502728,399 Congress Street,41389,The Metlo,2210,Boston,MA,42.3490324,-71.0450524,399 Congress St,66226,37285,35578,41988,66466,86642,19217,10256284,35159,66465,null,proximity,0,42.34902659999999,-71.0446707,ROOFTOP,"399 Congress St, Boston, MA 02210, USA",ChIJzZf07YF644kRyxqHLisREUo,ChIJzZf07YF644kRyxqHLisREUo,1,false,1,current_valid
1194.0,njestua5,Estuary,Active,07086,Weehawken,NJ,40.7623618,-74.0212063,1600 Harbor Blvd,41395,The Estuary,7086,Weehawken,NJ,40.7625191,-74.02148,1600 Harbor Blvd,10251765,34349,16949,56306,82045,10259998,10260035,16348,41803,3405,null,proximity,0,40.7626846,-74.02119499999999,ROOFTOP,"1600 Harbor Blvd, Weehawken Township, NJ 07086, USA",ChIJ8X5NAS1YwokRlkIi3q6ik74,ChIJ8X5NAS1YwokRlkIi3q6ik74,2,true,1,current_valid
nan,njestua6,Estuary Phase II,Active,07086,Weehawken,NJ,40.7623618,-74.0212063,1550 Harbor Blvd,41395,The Estuary,7086,Weehawken,NJ,40.7625191,-74.02148,1600 Harbor Blvd,10251765,34349,16949,56306,82045,10259998,10260035,16348,41803,3405,null,proximity,90.92314382401716,40.7618731,-74.02132759999999,ROOFTOP,"Estuary Apartments, 1550 Harbor Blvd, Weehawken Township, NJ 07086, USA",ChIJm9sQNy1YwokR9FtUZg5DLP0,ChIJ8X5NAS1YwokRlkIi3q6ik74,2,true,2,current_valid
948.0,txlakur2,Lakeside Urban Center,Active,75039,Irving,TX,32.8661355,-96.9325414,850 Lake Carolyn Parkway,41396,Lakeside Urban Center,75039,Irving,TX,32.8661329,-96.9325706,850 Lake Carolyn Pkwy,88540,53179,26214,65321,47372,10253159,88541,87340,66427,16835,null,proximity,0,32.8660499,-96.93248679999999,GEOMETRIC_CENTER,"850 Lake Carolyn Pkwy, Irving, TX 75039, USA",ChIJa0QXPLiCToYRKJU-F65OPVs,ChIJa0QXPLiCToYRKJU-F65OPVs,1,false,1,current_valid
2707.0,nccitblo,City Block,Active,28401,Wilmington,NC,34.24508915,-77.94676689,814 N. 3rd Street,41440,City Block,28401,Wilmington,NC,34.2449657,-77.9468709,814 N 3rd St,72389,72358,46442,10259259,10041720,10265834,55037,67121,10041762,53742,null,proximity,0,34.2449657,-77.9468709,ROOFTOP,"814 N 3rd St, Wilmington, NC 28401, USA",ChIJcZk2a-ofqokRojNyVdLNfFU,ChIJcZk2a-ofqokRojNyVdLNfFU,1,false,1,current_valid
2526.0,maonenor,One North of Boston,Active,02150,Chelsea,MA,42.399526,-71.037368,100 Heard Street,41455,One North of Boston,2150,Chelsea,MA,42.3975393,-71.0365583,100 Heard St,10278340,65804,10278346,10258598,10253621,86714,10252402,10284972,91264,10276381,null,proximity,0,42.39785790000001,-71.0363843,ROOFTOP,"100 Heard St, Chelsea, MA 02150, USA",ChIJRdTR3rpx44kRr_RpwTdo8Ag,ChIJRdTR3rpx44kRr_RpwTdo8Ag,1,false,1,current_valid
10871.0,txenchom,Enclave at Hometown,Active,76180,North Richland Hills,TX,32.860855,-97.198266,8601 Ice House Drive,41468,Enclave at Hometown,76180,North Richland Hills,TX,32.860869,-97.198232,8601 Ice House Dr,55793,21540,10278984,10262706,5562,88795,10251974,10254506,10251386,79406,null,proximity,0,32.8610309,-97.1982228,GEOMETRIC_CENTER,"8601 Ice House Dr, North Richland Hills, TX 76180, USA",ChIJRWFw06J4ToYRpngotl48cj8,ChIJRWFw06J4ToYRpngotl48cj8,1,false,1,current_valid
2685.0,illakwel,Lake & Wells,Active,60606,Chicago,IL,41.88631358,-87.63424139,210 N Wells St,41545,Lake and Wells,60606,Chicago,IL,41.8860812,-87.6342223,210 N Wells St,48298,17054,49157,36505,34117,38401,34100,34099,64902,51698,null,proximity,0,41.8860417,-87.6343752,ROOFTOP,"210 N Wells St, Chicago, IL 60601, USA",ChIJTxNGQ7csDogR35u4ratGEpM,ChIJTxNGQ7csDogR35u4ratGEpM,1,false,1,current_valid
178.0,txcoldwa,Coldwater,Active,78704,Austin,TX,30.264399,-97.762182,1717 Toomey Road,41571,Coldwater,78704,Austin,TX,30.2647789,-97.7621308,1717 Toomey Rd,10503,85403,36483,19410,51952,17400,1302,36486,18255,10261718,null,proximity,0,30.2647789,-97.7621308,ROOFTOP,"1717 Toomey Rd, Austin, TX 78704, USA",ChIJ4QBx6xe1RIYRZj0gQqgFbMA,ChIJ4QBx6xe1RIYRZj0gQqgFbMA,1,false,1,current_valid
1622.0,txgravi2,Grand Villas at Tuscan Lakes,Active,77573,League City,TX,29.499292,-95.065167,1800 S Egret Bay Blvd,41586,Grand Villas at Tuscan Lakes,77573,League City,TX,29.4992883,-95.0650577,1800 S Egret Bay Blvd,19221,43619,33958,17173,5210,30115,52762,55883,10255241,10278820,null,proximity,0,29.4983087,-95.0653992,GEOMETRIC_CENTER,"1800 S Egret Bay Blvd, League City, TX 77573, USA",ChIJM0daKK-CQIYRcU5SePdg81I,ChIJM0daKK-CQIYRcU5SePdg81I,1,false,1,current_valid
2675.0,nclev401,Level at 401,Active,27616,Raleigh,NC,35.85808599,-78.55361726,5721 Goodstone Drive,41598,Level at 401,27616,Raleigh,NC,35.8579747,-78.553672,5721 Goodstone Dr,42987,35669,10263996,44271,24110,10252218,70055,25895,3016,46809,null,proximity,0,35.8581739,-78.5536635,GEOMETRIC_CENTER,"5721 Goodstone Dr, Raleigh, NC 27616, USA",ChIJz1pO2zparIkR_IOg_gK2Bmk,ChIJz1pO2zparIkR_IOg_gK2Bmk,1,false,1,current_valid
1291.0,idrivpoi,River Pointe,Active,83714,Boise,ID,43.6608708,-116.2821297,6200 River Pointe Dr,41603,River Pointe,83714,Boise,ID,43.6608759,-116.2821162,6200 River Pointe Dr,59968,66292,56060,65775,41600,51645,10284428,59202,10269682,41773,null,proximity,0,43.6608759,-116.2821162,GEOMETRIC_CENTER,"6200 River Pointe Dr, Boise, ID 83714, USA",ChIJ1VXh5Hf_rlQRRL_y5g2VFGU,ChIJ1VXh5Hf_rlQRRL_y5g2VFGU,1,false,1,current_valid
5530.0,idreedho,Reedhouse,Active,83706,Boise,ID,43.5914547,-116.1725867,1671 S Riverstone Lane,41621,Reedhouse,83706,Boise,ID,43.5914547,-116.1725867,1671 S Riverstone Ln,41554,76463,48322,41620,10254884,41623,41733,58599,83327,56039,null,proximity,0,43.5913157,-116.1727266,ROOFTOP,"1671 S Riverstone Ln, Boise, ID 83706, USA",ChIJCTCsczX4rlQRRIx0XkPWyP4,ChIJCTCsczX4rlQRRIx0XkPWyP4,1,false,1,current_valid
2528.0,wabigtr3,Big Trout Lodge,Active,99019,Liberty Lake,WA,47.6693342,-117.0987171,22809 E Country Vista Dr,41640,Big Trout Lodge,99019,Liberty Lake,WA,47.6691857,-117.0985803,22809 E Country Vista Dr,41735,44339,10263551,58704,41643,10294774,41644,10259859,41810,10256816,null,proximity,0,47.66868030000001,-117.0992583,ROOFTOP,"22809 E Country Vista Dr, Liberty Lake, WA 99019, USA",ChIJV-_3VYXeYVMRZihhPZzzzwA,ChIJV-_3VYXeYVMRZihhPZzzzwA,1,false,1,current_valid
2533.0,rptrilli,Trillium,Active,99216,Spokane Valley,WA,47.677567,-117.2312871,12925 E Mansfield Avenue,41645,Trillium,99216,Spokane Valley,WA,47.6775733,-117.2311773,12925 E Mansfield Ave,84114,41810,10255110,41748,41917,44339,41727,57591,41644,58704,null,proximity,0,47.6783036,-117.2304708,GEOMETRIC_CENTER,"12925 E Mansfield Ave, Spokane Valley, WA 99216, USA",ChIJq-n4-akhnlQRooJtPeSr8c8,ChIJq-n4-akhnlQRooJtPeSr8c8,1,false,1,current_valid
16466.0,vaverpoi,Verde Pointe,Active,22201,Arlington,VA,38.89692077,-77.08552236,1947 N Uhle Street,41708,Verde Pointe,22201,Arlington,VA,38.8968768,-77.0853745,1947 N Uhle St,26111,24155,17210,42072,42016,13811,35195,35193,11020,35197,null,proximity,0,38.8969634,-77.0853157,ROOFTOP,"1947 N Uhle St, Arlington, VA 22201, USA",ChIJ8RHVqWa2t4kRZTWUIE1_pbg,ChIJ8RHVqWa2t4kRZTWUIE1_pbg,1,false,1,current_valid
117.0,idlogcre,Logger Creek at Parkcenter,Active,83706,Boise,ID,43.59562,-116.18548,332 West Hale,41733,Logger Creek at Park Center,83706,Boise,ID,43.5960185,-116.1854559,332 W Hale St,83327,10286269,10053184,10074848,10299602,41623,73825,76510,52943,41792,null,proximity,0,43.5958778,-116.1854969,ROOFTOP,"332 W Hale St, Boise, ID 83706, USA",ChIJyWpM_U74rlQRbg3znlKYoU0,ChIJyWpM_U74rlQRbg3znlKYoU0,1,false,1,current_valid
9157.0,idrosm,Rosewood M Building,Active,83704,Boise,ID,43.6143209,-116.292803,930 N Maple Grove Rd,41772,Rosewood,83704,Boise,ID,43.6139155,-116.2938277,930 N Maple Grove Rd,41792,974,51645,76510,52943,10299648,66141,41602,10286269,83327,null,proximity,0,43.6145456,-116.2925334,GEOMETRIC_CENTER,"930 N Maple Grove Rd, Boise, ID 83704, USA",ChIJF06Ab3FWrlQRT5DSzzt8P8E,ChIJF06Ab3FWrlQRT5DSzzt8P8E,3,true,1,current_valid
8131.0,idrospre,Rosewood Premier,Active,83704,Boise,ID,43.6143209,-116.292803,930 N Maple Grove Rd,41772,Rosewood,83704,Boise,ID,43.6139155,-116.2938277,930 N Maple Grove Rd,41792,974,51645,76510,52943,10299648,66141,41602,10286269,83327,null,proximity,0,43.6145456,-116.2925334,GEOMETRIC_CENTER,"930 N Maple Grove Rd, Boise, ID 83704, USA",ChIJF06Ab3FWrlQRT5DSzzt8P8E,ChIJF06Ab3FWrlQRT5DSzzt8P8E,3,true,2,current_valid
1292.0,idstoner,Rosewood,Active,83704,Boise,ID,43.6143209,-116.292803,930 N Maple Grove Rd,41772,Rosewood,83704,Boise,ID,43.6139155,-116.2938277,930 N Maple Grove Rd,41792,974,51645,76510,52943,10299648,66141,41602,10286269,83327,null,proximity,0,43.6145456,-116.2925334,GEOMETRIC_CENTER,"930 N Maple Grove Rd, Boise, ID 83704, USA",ChIJF06Ab3FWrlQRT5DSzzt8P8E,ChIJF06Ab3FWrlQRT5DSzzt8P8E,3,true,3,current_valid
67.0,ncwhipar,Whitehall Parc,Active,28273,Charlotte,NC,35.152851,-80.936122,8024 Whitehall Executive Center,41817,Whitehall Parc,28273,Charlotte,NC,35.1507247,-80.9394239,8024 Whitehall Executive Center Dr,91412,67381,73444,10255627,10269622,34757,10256949,47872,18022,70645,null,proximity,0,35.1507146,-80.93963749999999,ROOFTOP,"8024 Whitehall Executive Center Dr, Charlotte, NC 28273, USA",ChIJNbtxcXeZVogRw_Ze_aVwmEg,ChIJNbtxcXeZVogRw_Ze_aVwmEg,1,false,1,current_valid
1456.0,wavue252,VUE25,Active,98405,Tacoma,WA,47.238582,-122.444675,2368 Yakima Avenue,41865,Vue 25,98405,Tacoma,WA,47.2386449,-122.4446117,2368 S Yakima Ave,34628,66287,73359,55589,10259862,49217,10074768,87846,69534,58136,null,proximity,0,47.2385889,-122.4446768,ROOFTOP,"2368 S Yakima Ave, Tacoma, WA 98405, USA",ChIJz5HodWVVkFQRe7LFwPVHSFw,ChIJz5HodWVVkFQRe7LFwPVHSFw,1,false,1,current_valid
2498.0,txregmed,Regard at Med Center,Active,77054,Houston,TX,29.6754716,-95.4190004,8877 Lakes at 610 Dr,41869,Regard at Med Center,77054,Houston,TX,29.6754436,-95.4179382,8877 Lakes at 610 Dr,70721,10255102,20011,20008,19022,34495,70752,58130,16753,1076,null,proximity,0,29.6751546,-95.4185986,ROOFTOP,"8877 Lakes at 610 Dr, Houston, TX 77054, USA",ChIJxfqN-J7qQIYRVYa3RkB7Duo,ChIJxfqN-J7qQIYRVYa3RkB7Duo,1,false,1,current_valid
22604.0,ncmerno2,Mercury NoDa,Active,28205,Charlotte,NC,35.24792663,-80.8038674,3310 N. Davidson Street,41893,Mercury Noda,28205,Charlotte,NC,35.247298,-80.803345,3310 N Davidson St,83714,37109,91513,10263625,10262651,42385,18534,49145,65882,48190,null,proximity,0,35.246903,-80.8030754,ROOFTOP,"3310 N Davidson St, Charlotte, NC 28205, USA",ChIJ8-RlFNofVIgREdCv6dQiX7I,ChIJ8-RlFNofVIgREdCv6dQiX7I,1,false,1,current_valid
138.0,flfour,The Four,Active,32246,Jacksonville,FL,30.2545041,-81.5524715,4870 E. Deer Lake Dr,41913,The Four at Deerwood,32246,Jacksonville,FL,30.2556139,-81.5503048,4870 E Deer Lake Dr,86067,56744,59751,10273898,72527,22557,41656,9826,68559,75820,null,proximity,0,30.2553873,-81.55038689999999,GEOMETRIC_CENTER,"4870 E Deer Lake Dr, Jacksonville, FL 32246, USA",ChIJZam7Z3215YgRPJfzrdANi2w,ChIJZam7Z3215YgRPJfzrdANi2w,1,false,1,current_valid
17415.0,ca338th,33 8th St,Active,94103,San Francisco,CA,37.77813691,-122.4135487,33 8th St,41941,33 8th at Trinity Place,94103,San Francisco,CA,37.7781297,-122.4137777,33 8th St,80942,41157,35780,45725,38255,60670,55283,38424,43868,53012,null,proximity,0,37.7782155,-122.4136886,ROOFTOP,"33 8th St, San Francisco, CA 94103, USA",ChIJiYN-ppyAhYAR8YGJO9kVpIM,ChIJiYN-ppyAhYAR8YGJO9kVpIM,1,false,1,current_valid
24848.0,caalchem,Alchemy,Active,94102,San Francisco,CA,37.7718401,-122.4293919,200 Buchanan St,41943,Alchemy Apartments,94102,San Francisco,CA,37.7718359,-122.426817,200 Buchanan St,43872,34744,38154,36136,59277,37060,25414,47944,35909,38423,null,proximity,0,37.7719367,-122.4266078,ROOFTOP,"200 Buchanan, 200 Buchanan St, San Francisco, CA 94102, USA",ChIJ7fQ9VqCAhYARfoQMGDsRxqQ,ChIJ7fQ9VqCAhYARfoQMGDsRxqQ,1,false,1,current_valid
583.0,nccadmu2,Cadence Music Factory,Active,28206,Charlotte,NC,35.2381447,-80.8400309,606 N. Carolina Music Factory Blvd.,41952,Cadence Music Factory,28206,Charlotte,NC,35.2379074,-80.8397874,606 North Carolina Music Factory Blvd,10269304,91287,41330,10268070,48271,13469,37306,67292,18534,60317,null,proximity,0,35.2379074,-80.8397873,ROOFTOP,"606 Nc Music Factory Blvd, Charlotte, NC 28206, USA",ChIJ74z15DigVogR2WWYVHsJKqw,ChIJ74z15DigVogR2WWYVHsJKqw,1,false,1,current_valid
2922.0,waradius,Radius,Active,98109,Seattle,WA,47.6225733,-122.335473,400 Boren Ave North,41984,Radius Apartments,98109,Seattle,WA,47.6225723,-122.3354802,400 Boren Ave N,66124,86009,36079,44830,43509,44100,49700,42075,56487,35370,null,proximity,0,47.6226284,-122.3354797,ROOFTOP,"400 Boren Ave N, Seattle, WA 98109, USA",ChIJSRaPajcVkFQR5FiJihqeAus,ChIJSRaPajcVkFQR5FiJihqeAus,1,false,1,current_valid
338.0,mawatse2,Watermark Seaport,Active,02210-2041,Boston,MA,42.3518676,-71.0462554,85 Seaport Blvd,41988,Watermark Seaport,2210,Boston,MA,42.3516816,-71.0459501,85 Seaport Blvd,10256284,66226,86642,41389,37285,46377,42082,44106,35159,10253397,null,proximity,0,42.3518614,-71.04613119999999,ROOFTOP,"85 Seaport Blvd, Boston, MA 02210, USA",ChIJzRxkm4Bw44kRFbqjurM3cjg,ChIJzRxkm4Bw44kRFbqjurM3cjg,1,false,1,current_valid
925348.0,aztomsc2,The Tomscot,Active,85251,Scottsdale,AZ,33.482348,-111.925852,3015A. N Scottsdale Road Ste. 100,41995,The TOMSCOT,85251,Scottsdale,AZ,33.4822877,-111.925839,3015 N Scottsdale Rd,71279,10252544,45189,9145,10252870,45163,78365,44576,51857,36718,null,proximity,33.79243147477449,33.4821032,-111.9249427,ROOFTOP,"3015a N Scottsdale Rd #100, Scottsdale, AZ 85251, USA",ChIJTeI-09wLK4cRc_GRRCXc7TM,ChIJH6qq1NwLK4cRMzUMjGh8_dk,1,false,1,current_valid
485.0,mdparcol,Paragon at Columbia Overlook,Active,21075,Elkridge,MD,39.185271,-76.7919338,8151 Robinson Jefferson Dr,42036,Paragon at Columbia Overlook,21075,Elkridge,MD,39.1874786,-76.7927304,8151 Robinson-Jefferson Dr,10260814,41903,35097,44540,36589,13394,65119,37490,9378,42219,null,proximity,0,39.1874771,-76.7926128,ROOFTOP,"8151 Robinson-Jefferson Dr, Elkridge, MD 21075, USA",ChIJoQwCP1jgt4kRezX_mbkZlAw,ChIJoQwCP1jgt4kRezX_mbkZlAw,1,false,1,current_valid
1140760.0,txgrowil,Grove at Wilcrest,Active,77043,Houston,TX,29.786416,-95.575793,11070 Katy Fwy.,42041,The Grove at Wilcrest,77043,Houston,TX,29.7863309,-95.5757644,11070 Katy Fwy,10283572,45903,51083,49437,53994,51488,65377,58649,29865,10253995,null,proximity,0,29.7865871,-95.5756842,ROOFTOP,"11070 Katy Fwy, Houston, TX 77043, USA",ChIJK8c1aUfbQIYR5l-HsN6WZ5E,ChIJK8c1aUfbQIYR5l-HsN6WZ5E,1,false,1,current_valid
26168.0,ohlivcle,LIV Cleveland,Active,44114,Cleveland,OH,41.50219937,-81.68463016,1801 East 12th Street,42070,Liv Cleveland,44114,Cleveland,OH,41.5020387,-81.6846087,1801 E 12th St,85961,929,10271333,74825,46313,10276388,10259413,10043324,75566,76775,null,proximity,0,41.5021492,-81.6846209,ROOFTOP,"1801 E 12th St, Cleveland, OH 44114, USA",ChIJ4Seby336MIgRnxsNczvHqdc,ChIJ4Seby336MIgRnxsNczvHqdc,1,false,1,current_valid
2371.0,rpviktor,Viktoria,Active,98101,Seattle,WA,47.6111217,-122.3413443,1915 2nd Avenue,42075,Viktoria,98101,Seattle,WA,47.61106,-122.3411689,1915 2nd Ave,45629,36670,44100,35370,56487,36950,36079,41984,44830,86009,null,proximity,0,47.6109968,-122.3412306,ROOFTOP,"1915 2nd Ave, Seattle, WA 98101, USA",ChIJTbObLLNqkFQR0PEDHtia-zI,ChIJTbObLLNqkFQR0PEDHtia-zI,1,false,1,current_valid
652117.0,cabluso2,Blue Sol,Active,92627,Costa Mesa,CA,33.6446015,-117.9180896,421 Bernard St,42144,Blue Sol,92627,Costa Mesa,CA,33.6447969,-117.9180348,421 Bernard St,1712,72242,14090,76414,80426,69270,67103,30440,1391,38222,null,proximity,0,33.6443446,-117.9181207,ROOFTOP,"421 Bernard St, Costa Mesa, CA 92627, USA",ChIJm53UW4_f3IARqzoRlQgpKk8,ChIJm53UW4_f3IARqzoRlQgpKk8,1,false,1,current_valid
nan,rpcolpar,Colony Parc,Active,93003,Ventura,CA,34.265374,-119.229248,848 Weber Circle,42173,Colony Parc,93003,Ventura,CA,34.264401,-119.228855,848 Weber Cir,14041,10040005,3171,42282,14781,20494,55889,43268,10039910,65150,null,proximity,0,34.2641041,-119.2295358,GEOMETRIC_CENTER,"848 Weber Cir, Ventura, CA 93003, USA",ChIJ85U-4VRN6IAREqcNtmBsUyE,ChIJ85U-4VRN6IAREqcNtmBsUyE,1,false,1,current_valid
723.0,tx555ros,555 Ross,Active,75202,Dallas,TX,32.7818247,-96.8078202,1777 North Record Street,42195,555 Ross Avenue,75202,Dallas,TX,32.7819681,-96.8082678,1777 N Record St,83338,32831,10268214,10265341,57460,80324,90587,60514,90584,38872,null,proximity,0,32.7816477,-96.80813889999999,GEOMETRIC_CENTER,"1777 N Record St, Dallas, TX 75202, USA",ChIJ-wGD_T2ZToYRHYkmvGr9IGo,ChIJ-wGD_T2ZToYRHYkmvGr9IGo,1,false,1,current_valid
nan,rpmiddel,Midtown Delray,Active,33445,Delray Beach,FL,26.4380637,-80.1152357,2200 Bloods Grove Circle,42196,Midtown Delray,33445,Delray Beach,FL,26.4369243,-80.1156613,2200 Bloods Grove Cir,13887,10620,42539,76311,15375,10618,10390,44798,11801,11228,null,proximity,0,26.4369256,-80.1156547,ROOFTOP,"2200 Bloods Grove Cir, Delray Beach, FL 33445, USA",ChIJCVGPEOwf2YgRWR08MhGCSL4,ChIJCVGPEOwf2YgRWR08MhGCSL4,1,false,1,current_valid
2396.0,rpluxsto,Lux at Stoughton,Active,02072,Stoughton,MA,42.1468798,-71.0992462,3101 Stagecoach Road,42200,Lux at Stoughton,2072,Stoughton,MA,42.1468202,-71.0992203,3101 Stagecoach Rd,25931,68030,3322,42877,10265131,19558,10254358,25917,3510,13892,null,proximity,0,42.1468202,-71.0992203,ROOFTOP,"3101 Stagecoach Rd, Stoughton, MA 02072, USA",ChIJOVYBFF-B5IkRLA0ek5Vok9o,ChIJOVYBFF-B5IkRLA0ek5Vok9o,1,false,1,current_valid
nan,scboule2,Boulevard II,Active,29464,Mt. Pleasant,SC,32.7932034,-79.8665028,725 Coleman Blvd,42218,The Boulevard I,29464,Mount Pleasant,SC,32.7923836,-79.8683173,725 Coleman Blvd,45880,81446,59654,47140,57529,44346,36125,72277,58882,10282655,null,proximity,0,32.7923836,-79.8683173,ROOFTOP,"725 Coleman Blvd, Mt Pleasant, SC 29464, USA",ChIJPTo2pARx_ogRmiojZLBD5zc,ChIJPTo2pARx_ogRmiojZLBD5zc,2,true,1,current_valid
185.0,scboulev,The Boulevard,Active,29464,Mt. Pleasant,SC,32.7932034,-79.8665028,725 Coleman Boulevard,42218,The Boulevard I,29464,Mount Pleasant,SC,32.7923836,-79.8683173,725 Coleman Blvd,45880,81446,59654,47140,57529,44346,36125,72277,58882,10282655,null,proximity,0,32.7923836,-79.8683173,ROOFTOP,"725 Coleman Blvd, Mt Pleasant, SC 29464, USA",ChIJPTo2pARx_ogRmiojZLBD5zc,ChIJPTo2pARx_ogRmiojZLBD5zc,2,true,2,current_valid
nan,rp171eva,1717 Evanston,Active,60201,Evanston,IL,42.0494674,-87.6882403,1717 Ridge Ave.,42236,1717,60201,Evanston,IL,42.0494669,-87.688195,1717 Ridge Ave,7581,52964,30620,85153,15808,35361,36554,10263999,92537,89511,null,proximity,0,42.0497039,-87.6873889,GEOMETRIC_CENTER,"1717 Ridge Ave, Evanston, IL 60201, USA",ChIJr7WY-AXQD4gROmT1K4b-uIM,ChIJr7WY-AXQD4gROmT1K4b-uIM,2,true,1,current_valid
1197681.0,ilavieva,Avidor Evanston,Active,60201,Evanston,IL,42.0494049,-87.6863929,1727 Oak Ave,42236,1717,60201,Evanston,IL,42.0494669,-87.688195,1717 Ridge Ave,7581,52964,30620,85153,15808,35361,36554,10263999,92537,89511,null,proximity,86.71861167397572,42.0493982,-87.6864227,ROOFTOP,"1727 Oak Ave, Evanston, IL 60201, USA",ChIJBW-LNw_QD4gRdLYUdEuSfCI,ChIJr7WY-AXQD4gROmT1K4b-uIM,2,true,2,current_valid
nan,50245,Prescott,Active,98103,Seattle,WA,47.654787,-122.342466,3920 Stone Way North,42239,Prescott Wallingford,98103,Seattle,WA,47.654794,-122.342066,3920 Stone Way N,19941,81996,42246,56948,37015,52631,47525,60014,10252031,1115,null,proximity,0,47.6549814,-122.3421983,ROOFTOP,"3920 Stone Way N, Seattle, WA 98103, USA",ChIJ6ZvRi_8UkFQRC7ujv1FqebM,ChIJ6ZvRi_8UkFQRC7ujv1FqebM,1,false,1,current_valid
nan,rpstrupt,708 Uptown,Active,98109,Seattle,WA,47.625748,-122.344557,708 6th Avenue North,42243,708 Uptown,98109,Seattle,WA,47.6258128,-122.3441042,708 6th Ave N,20912,10093723,34024,81028,42002,19725,36433,36326,55928,10252035,null,proximity,0,47.6258035,-122.3441014,ROOFTOP,"708 6th Ave N, Seattle, WA 98109, USA",ChIJW_-VxzgVkFQRx9h2WLcZgsU,ChIJW_-VxzgVkFQRx9h2WLcZgsU,1,false,1,current_valid
nan,rpvelo,Velo,Active,55401,Minneapolis,MN,44.983835,-93.269806,115 N 2nd St,42266,Velo,55401,Minneapolis,MN,44.9840172,-93.2697706,115 N 2nd St,10255399,10251877,37277,78993,84097,90388,43899,10261034,10259542,74046,null,proximity,0,44.9840172,-93.26977049999999,ROOFTOP,"115 N 2nd St, Minneapolis, MN 55401, USA",ChIJvZOXroUys1IRAdIIfDw3WZc,ChIJvZOXroUys1IRAdIIfDw3WZc,1,false,1,current_valid
1039.0,co278spe,2785 Speer,Active,80211,Denver,CO,39.7563192,-105.0171605,2785 Speer Blvd,42269,2785 Speer,80211,Denver,CO,39.7563206,-105.0173254,2785 Speer Blvd,47163,34587,37477,10580,16152,64390,10257571,15770,42825,62112,null,proximity,0,39.756217,-105.0170572,ROOFTOP,"2785 Speer Blvd, Denver, CO 80211, USA",ChIJ05FHUZZ4bIcRNU0AM7QUBqY,ChIJ05FHUZZ4bIcRNU0AM7QUBqY,1,false,1,current_valid
176.0,txelaeas,Elan East,Active,78722,Austin,TX,30.286438,-97.710477,2900 Manor Rd,42296,Elan East,78722,Austin,TX,30.2864559,-97.710867,2900 Manor Rd,43630,37409,56313,37272,59175,10265484,10257349,44001,10252389,58357,null,proximity,0,30.286013,-97.7107822,GEOMETRIC_CENTER,"2900 Manor Rd, Austin, TX 78722, USA",ChIJQdsaoO-1RIYR51F6sMKVUNY,ChIJQdsaoO-1RIYR51F6sMKVUNY,1,false,1,current_valid
1777.0,txnexgoo,Nexus at Goodnight Ranch,Active,78747,Austin,TX,30.151364,-97.764073,2001 East Slaughter Lane,42340,Nexus at Goodnight Ranch,78747,Austin,TX,30.15106,-97.76483,2001 E Slaughter Ln,42323,70684,19841,34037,43844,44461,10270856,36480,71766,38748,null,proximity,0,30.1504691,-97.7629314,ROOFTOP,"2001 E Slaughter Ln, Austin, TX 78747, USA",ChIJY4vcjueyRIYReylUm1Y4hzI,ChIJY4vcjueyRIYReylUm1Y4hzI,1,false,1,current_valid
