marketid,marketname,period,employmentchangepercent,yoyemploymentchangepercent,employmentchange,yoyemploymentchange,totalemployment,singlefamilypermits,annualsinglefamilypermits,multifamilypermits,annualmultifamilypermits,totalpermits,annualtotalpermits,monthlyrevenuechange,annualrevenuechange,unitstarts,annualunitstarts,propertystarts,annualpropertystarts
40900,"Sacramento-Roseville-Folsom, CA",Y2023M04,0.0051,0.0104,5400,11000,1065600,643,7061,215,3360,860,10666,-0.0015,-0.0376,253,2233,1,13
40900,"Sacramento-Roseville-Folsom, CA",Y2023M05,0.0085,0.0153,9100,16200,1074700,763,7091,180,3211,958,10554,0.0022,-0.0469,372,2605,1,14
40900,"Sacramento-Roseville-Folsom, CA",Y2023M06,0.0029,0.0169,3100,17900,1077800,1040,7154,707,3467,1757,10798,0.0097,-0.0428,0,2484,0,13
40900,"Sacramento-Roseville-Folsom, CA",Y2023M07,-0.0069,0.0117,-7400,12400,1070400,512,7170,121,3581,661,10952,-0.0017,-0.0436,0,2484,0,13
40900,"Sacramento-Roseville-Folsom, CA",Y2023M08,0.0045,0.0114,4800,12100,1075200,911,7420,613,3880,1536,11481,0.0017,-0.035,190,2674,1,14
40900,"Sacramento-Roseville-Folsom, CA",Y2023M09,0.0011,0.0148,1200,15700,1076400,702,7499,200,3806,906,11486,-0.0003,-0.0248,385,2044,2,12
40900,"Sacramento-Roseville-Folsom, CA",Y2023M10,0.0076,0.0166,8200,17700,1084600,743,7711,42,3848,791,11726,-0.0047,-0.0215,62,1926,1,10
40900,"Sacramento-Roseville-Folsom, CA",Y2023M11,0.0047,0.0152,5100,16300,1089700,682,7891,0,3617,688,11675,-0.0051,-0.0152,0,1879,0,9
40900,"Sacramento-Roseville-Folsom, CA",Y2023M12,-0.0017,0.0146,-1800,15700,1087900,557,7941,281,3809,850,11917,-0.0068,-0.0102,0,1593,0,7
40900,"Sacramento-Roseville-Folsom, CA",Y2024M01,-0.0096,0.024,-10400,25300,1077500,639,8222,329,3307,988,11704,0.0028,-0.0051,0,1262,0,6
40900,"Sacramento-Roseville-Folsom, CA",Y2024M02,-0.0014,0.016,-1500,16900,1076000,713,8483,587,3435,1324,12071,0.0045,-0.0027,454,1716,2,8
40900,"Sacramento-Roseville-Folsom, CA",Y2024M03,0.0048,0.0198,5200,21000,1081200,730,8635,0,3275,742,12061,0.0118,0.0108,0,1716,0,8
40900,"Sacramento-Roseville-Folsom, CA",Y2024M04,0.0048,0.0195,5200,20800,1086400,828,8820,49,3109,899,12100,-0.0005,0.0134,67,1530,1,8
40900,"Sacramento-Roseville-Folsom, CA",Y2024M05,0.003,0.014,3300,15000,1089700,926,8983,52,2981,998,12140,0.0079,0.0184,269,1427,1,8
40900,"Sacramento-Roseville-Folsom, CA",Y2024M06,0.0009,0.012,1000,12900,1090700,1011,8954,172,2446,1215,11598,0.0051,0.0121,0,1427,0,8
40900,"Sacramento-Roseville-Folsom, CA",Y2024M07,-0.0041,0.0148,-4500,15800,1086200,658,9100,667,2992,1345,12282,0.007,0.0222,0,1427,0,8
40900,"Sacramento-Roseville-Folsom, CA",Y2024M08,0.0039,0.0141,4200,15200,1090400,721,8910,120,2499,847,11593,-0.001,0.0202,209,1446,1,8
40900,"Sacramento-Roseville-Folsom, CA",Y2024M09,-0.0035,0.0095,-3800,10200,1086600,572,8780,0,2299,574,11261,0.0039,0.0245,497,1558,2,8
40900,"Sacramento-Roseville-Folsom, CA",Y2024M10,0.0069,0.0088,7500,9500,1094100,542,8579,211,2468,761,11231,-0.0041,0.0248,237,1733,2,9
40900,"Sacramento-Roseville-Folsom, CA",Y2024M11,0.0042,0.0083,4600,9000,1098700,647,8544,172,2640,828,11371,-0.006,0.0223,38,1771,1,10
40900,"Sacramento-Roseville-Folsom, CA",Y2024M12,0.0036,0.0136,4000,14800,1102700,651,8638,342,2701,997,11518,-0.0025,0.0281,0,1771,0,10
40900,"Sacramento-Roseville-Folsom, CA",Y2025M01,-0.0157,0.0073,-17300,7900,1085400,679,8678,82,2454,793,11323,0.0004,0.0253,0,1771,0,10
40900,"Sacramento-Roseville-Folsom, CA",Y2025M02,0.0006,0.0093,600,10000,1086000,795,8760,60,1927,887,10886,-0.0023,0.0172,0,1317,0,8
40900,"Sacramento-Roseville-Folsom, CA",Y2025M03,0.0029,0.0074,3200,8000,1089200,763,8793,0,1927,797,10941,0.0073,0.0131,141,1458,1,9
40900,"Sacramento-Roseville-Folsom, CA",Y2025M04,0.0057,0.0083,6200,9000,1095400,812,8777,635,2513,1471,11513,0.0074,0.021,0,1391,0,8
40900,"Sacramento-Roseville-Folsom, CA",Y2025M05,0.0032,0.0084,3500,9200,1098900,728,8579,210,2671,968,11483,0.0015,0.0148,225,1347,1,8
40900,"Sacramento-Roseville-Folsom, CA",Y2025M06,-0.0001,0.0074,-100,8100,1098800,719,8287,0,2499,761,11029,-0.0049,0.0041,0,1347,0,8
40900,"Sacramento-Roseville-Folsom, CA",Y2025M07,-0.0081,0.0034,-8900,3700,1089900,564,8193,192,2024,770,10454,-0.0045,-0.0083,309,1656,2,10
40900,"Sacramento-Roseville-Folsom, CA",Y2025M08,0.0005,0,500,0,1090400,525,7997,290,2194,855,10462,-0.0047,-0.0103,0,1447,0,9
40900,"Sacramento-Roseville-Folsom, CA",Y2025M09,-0.0028,0.0006,-3100,700,1087300,547,7972,30,2224,611,10499,-0.0086,-0.0222,276,1226,1,8
40900,"Sacramento-Roseville-Folsom, CA",Y2025M10,0.0074,0.0011,8000,1200,1095300,555,7985,530,2543,1136,10874,-0.0138,-0.033,0,989,0,6
40900,"Sacramento-Roseville-Folsom, CA",Y2025M11,0.0043,0.0012,4700,1300,1100000,464,7802,67,2438,565,10611,-0.0008,-0.0285,0,951,0,5
40900,"Sacramento-Roseville-Folsom, CA",Y2025M12,-0.0003,-0.0027,-300,-3000,1099700,549,7700,382,2478,987,10601,0.0037,-0.0224,0,951,0,5
40900,"Sacramento-Roseville-Folsom, CA",Y2026M01,null,null,null,null,null,493,7514,37,2433,632,10440,0.0017,-0.0178,0,951,0,5
40900,"Sacramento-Roseville-Folsom, CA",Y2026M02,null,null,null,null,null,null,null,null,null,null,null,0.0037,-0.0119,0,951,0,5
40900,"Sacramento-Roseville-Folsom, CA",Y2026M03,null,null,null,null,null,null,null,null,null,null,null,0.0076,-0.0141,0,810,0,4
41860,"San Francisco-San Mateo-Redwood City, CA",Y2022M01,-0.0184,0.1023,-23500,116100,1250700,58,705,274,3362,339,4166,0.0093,0.1628,460,1397,2,8
41860,"San Francisco-San Mateo-Redwood City, CA",Y2022M02,0.0116,0.0971,14500,112000,1265200,43,699,113,3306,162,4094,0.0172,0.1849,0,1333,0,7
41860,"San Francisco-San Mateo-Redwood City, CA",Y2022M03,0.0059,0.0939,7500,109300,1272700,65,679,42,3291,109,4055,0.0015,0.17,776,2109,2,9
41860,"San Francisco-San Mateo-Redwood City, CA",Y2022M04,0.0079,0.0898,10000,105700,1282700,59,650,311,3364,374,4089,0.0004,0.1618,0,2109,0,9
41860,"San Francisco-San Mateo-Redwood City, CA",Y2022M05,0.0062,0.0874,8000,103700,1290700,83,668,198,3176,290,3924,0.0101,0.1463,54,2163,1,10
41860,"San Francisco-San Mateo-Redwood City, CA",Y2022M06,0.0098,0.0858,12700,103000,1303400,59,665,146,3079,219,3832,0.0067,0.1201,0,1850,0,8
41860,"San Francisco-San Mateo-Redwood City, CA",Y2022M07,-0.0028,0.0685,-3700,83300,1299700,38,659,262,3224,315,3984,0.0117,0.0911,250,2100,1,9
41860,"San Francisco-San Mateo-Redwood City, CA",Y2022M08,-0.0004,0.061,-500,74700,1299200,63,680,183,3040,248,3817,0.0024,0.0626,0,1846,0,8
41860,"San Francisco-San Mateo-Redwood City, CA",Y2022M09,-0.0029,0.0565,-3800,69300,1295400,44,648,1107,3806,1160,4550,-0.0045,0.0633,20,1737,1,8
41860,"San Francisco-San Mateo-Redwood City, CA",Y2022M10,0.0031,0.0351,4000,44100,1299400,47,646,50,3781,104,4526,-0.0129,0.0529,578,2315,2,10
41860,"San Francisco-San Mateo-Redwood City, CA",Y2022M11,0.0069,0.0349,9000,44100,1308400,40,635,526,3790,584,4534,-0.0137,0.0339,501,2639,1,10
41860,"San Francisco-San Mateo-Redwood City, CA",Y2022M12,-0.0031,0.0237,-4000,30200,1304400,40,639,531,3743,574,4478,-0.0084,0.0208,0,2639,0,10
41860,"San Francisco-San Mateo-Redwood City, CA",Y2023M01,-0.0205,0.0215,-26800,26900,1277600,27,608,5,3474,38,4177,-0.0022,0.0092,0,2179,0,8
41860,"San Francisco-San Mateo-Redwood City, CA",Y2023M02,0.0034,0.0132,4300,16700,1281900,39,604,7,3368,46,4061,0.0053,-0.002,0,2179,0,8
41860,"San Francisco-San Mateo-Redwood City, CA",Y2023M03,-0.0009,0.0063,-1200,8000,1280700,43,582,10,3336,64,4016,0.0033,-0.0009,0,1403,0,6
41860,"San Francisco-San Mateo-Redwood City, CA",Y2023M04,-0.0007,-0.0023,-900,-2900,1279800,39,562,52,3077,94,3736,-0.0007,-0.0037,0,1403,0,6
41860,"San Francisco-San Mateo-Redwood City, CA",Y2023M05,0.0025,-0.006,3200,-7700,1283000,64,543,301,3180,369,3815,0.0029,-0.0113,0,1349,0,5
41860,"San Francisco-San Mateo-Redwood City, CA",Y2023M06,0.0028,-0.0129,3600,-16800,1286600,66,550,95,3129,173,3769,0.0086,-0.0081,311,1660,1,6
41860,"San Francisco-San Mateo-Redwood City, CA",Y2023M07,-0.0106,-0.0205,-13600,-26700,1273000,60,572,5,2872,76,3530,-0.0005,-0.0207,420,1830,1,6
41860,"San Francisco-San Mateo-Redwood City, CA",Y2023M08,-0.0026,-0.0227,-3300,-29500,1269700,59,568,6,2695,70,3352,-0.004,-0.0268,0,1830,0,6
41860,"San Francisco-San Mateo-Redwood City, CA",Y2023M09,-0.0005,-0.0203,-600,-26300,1269100,57,581,151,1739,214,2406,-0.0011,-0.0217,29,1839,1,6
41860,"San Francisco-San Mateo-Redwood City, CA",Y2023M10,0.0021,-0.0212,2700,-27600,1271800,51,585,822,2511,873,3175,-0.0028,-0.0129,0,1261,0,4
41860,"San Francisco-San Mateo-Redwood City, CA",Y2023M11,0.0024,-0.0256,3100,-33500,1274900,45,590,275,2260,322,2913,-0.0077,-0.0076,0,760,0,3
41860,"San Francisco-San Mateo-Redwood City, CA",Y2023M12,0.0002,-0.0224,300,-29200,1275200,48,598,108,1837,158,2497,-0.0032,-0.0026,0,760,0,3
41860,"San Francisco-San Mateo-Redwood City, CA",Y2024M01,-0.014,-0.0159,-17900,-20300,1257300,41,612,11,1843,56,2515,0.0076,0.0073,0,760,0,3
41860,"San Francisco-San Mateo-Redwood City, CA",Y2024M02,-0.001,-0.0202,-1300,-25900,1256000,39,612,47,1883,86,2555,0.0109,0.0136,0,760,0,3
41860,"San Francisco-San Mateo-Redwood City, CA",Y2024M03,0.0011,-0.0182,1400,-23300,1257400,44,613,11,1884,62,2553,0.0058,0.0161,0,760,0,3
41860,"San Francisco-San Mateo-Redwood City, CA",Y2024M04,-0.0033,-0.0208,-4200,-26600,1253200,53,627,10,1842,65,2524,-0.0022,0.014,0,760,0,3
41860,"San Francisco-San Mateo-Redwood City, CA",Y2024M05,0.0054,-0.0179,6800,-23000,1260000,127,690,104,1645,235,2390,0.0076,0.0193,0,760,0,3
41860,"San Francisco-San Mateo-Redwood City, CA",Y2024M06,0.0017,-0.019,2200,-24400,1262200,39,663,270,1820,313,2530,0.0076,0.0187,0,449,0,2
41860,"San Francisco-San Mateo-Redwood City, CA",Y2024M07,-0.0032,-0.0116,-4000,-14800,1258200,58,661,166,1981,224,2678,0.0045,0.0239,0,29,0,1
41860,"San Francisco-San Mateo-Redwood City, CA",Y2024M08,-0.0028,-0.0118,-3500,-15000,1254700,59,661,210,2185,280,2888,-0.0013,0.0265,0,29,0,1
41860,"San Francisco-San Mateo-Redwood City, CA",Y2024M09,-0.0001,-0.0114,-100,-14500,1254600,52,656,277,2311,332,3006,0.0024,0.029,0,0,0,0
41860,"San Francisco-San Mateo-Redwood City, CA",Y2024M10,0.0091,-0.0046,11400,-5800,1266000,76,681,21,1510,101,2234,-0.0016,0.0299,278,278,1,1
41860,"San Francisco-San Mateo-Redwood City, CA",Y2024M11,0.0001,-0.0069,100,-8800,1266100,47,683,23,1258,73,1985,0.0006,0.039,0,278,0,1
41860,"San Francisco-San Mateo-Redwood City, CA",Y2024M12,0.0023,-0.0049,2900,-6200,1269000,61,696,27,1177,91,1918,-0.0067,0.0357,0,278,0,1
41860,"San Francisco-San Mateo-Redwood City, CA",Y2025M01,-0.0193,-0.0102,-24500,-12800,1244500,35,690,143,1309,181,2043,0.0077,0.0367,0,278,0,1
41860,"San Francisco-San Mateo-Redwood City, CA",Y2025M02,0.0017,-0.0075,2100,-9400,1246600,36,687,256,1518,294,2251,0.0095,0.0356,0,278,0,1
41860,"San Francisco-San Mateo-Redwood City, CA",Y2025M03,-0.0011,-0.0097,-1400,-12200,1245200,52,695,469,1976,527,2716,0.0181,0.0457,709,987,3,4
41860,"San Francisco-San Mateo-Redwood City, CA",Y2025M04,0.0026,-0.0038,3200,-4800,1248400,57,699,27,1993,86,2737,0.0123,0.0622,0,987,0,4
41860,"San Francisco-San Mateo-Redwood City, CA",Y2025M05,0.0021,-0.0071,2600,-9000,1251000,66,638,569,2458,641,3143,0.0156,0.0725,480,1467,1,5
41860,"San Francisco-San Mateo-Redwood City, CA",Y2025M06,0.0041,-0.0048,5100,-6100,1256100,53,652,333,2521,388,3218,0.0107,0.0766,338,1805,1,6
41860,"San Francisco-San Mateo-Redwood City, CA",Y2025M07,-0.0012,-0.0029,-1500,-3600,1254600,62,656,17,2372,81,3075,0.0056,0.0772,0,1805,0,6
41860,"San Francisco-San Mateo-Redwood City, CA",Y2025M08,-0.0025,-0.0026,-3100,-3200,1251500,54,651,234,2396,293,3088,0.0068,0.0852,186,1991,1,7
41860,"San Francisco-San Mateo-Redwood City, CA",Y2025M09,-0.0021,-0.0045,-2600,-5700,1248900,60,659,347,2466,411,3167,-0.002,0.0783,508,2499,2,9
41860,"San Francisco-San Mateo-Redwood City, CA",Y2025M10,0.0089,-0.0047,11100,-6000,1260000,52,635,537,2982,596,3662,-0.0031,0.0762,513,2734,2,10
41860,"San Francisco-San Mateo-Redwood City, CA",Y2025M11,0.0017,-0.0031,2200,-3900,1262200,39,627,150,3109,193,3782,-0.009,0.0658,0,2734,0,10
41860,"San Francisco-San Mateo-Redwood City, CA",Y2025M12,0.0013,-0.0041,1600,-5200,1263800,58,624,84,3166,151,3842,0.0076,0.0817,0,2734,0,10
41860,"San Francisco-San Mateo-Redwood City, CA",Y2026M01,null,null,null,null,null,39,628,194,3217,246,3907,0.0184,0.0928,0,2734,0,10
41860,"San Francisco-San Mateo-Redwood City, CA",Y2026M02,null,null,null,null,null,null,null,null,null,null,null,0.0155,0.0994,320,3054,1,11
41860,"San Francisco-San Mateo-Redwood City, CA",Y2026M03,null,null,null,null,null,null,null,null,null,null,null,0.0172,0.099,0,2345,0,8
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2022M01,-0.0169,0.0649,-19200,68200,1118300,167,2439,12,2371,181,4854,0.0116,0.165,797,1534,2,6
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2022M02,0.0097,0.0601,10900,64000,1129200,171,2442,0,2358,175,4848,0.0195,0.1786,412,1946,1,7
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2022M03,0.005,0.0591,5700,63300,1134900,281,2534,705,2765,986,5343,0.0126,0.1951,590,2536,1,8
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2022M04,0.0077,0.0568,8700,61500,1143600,878,3160,105,2503,985,5703,0.0114,0.196,1620,4156,4,12
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2022M05,0.0045,0.0549,5200,59800,1148800,131,3082,30,2086,163,5208,0.0188,0.1853,336,4126,1,12
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2022M06,0.0065,0.0542,7500,59500,1156300,153,2838,790,2864,951,5748,0.0238,0.1787,622,4748,2,14
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2022M07,-0.0008,0.0473,-900,52200,1155400,564,3166,250,2912,818,6124,0.0178,0.1574,0,4748,0,14
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2022M08,0.0044,0.0464,5100,51500,1160500,848,3879,501,3262,1349,7185,0.0076,0.1311,550,5279,2,15
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2022M09,-0.0022,0.0456,-2500,50500,1158000,143,3894,419,3619,562,7545,-0.009,0.1078,225,5504,1,16
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2022M10,0.0078,0.0361,9000,40700,1167000,107,3838,79,3616,190,7486,-0.0156,0.0984,0,5438,0,15
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2022M11,0.0039,0.0326,4600,37000,1171600,117,3739,7,3527,126,7298,-0.0184,0.0834,407,5845,1,16
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2022M12,-0.0028,0.0271,-3300,30800,1168300,134,3694,163,3061,297,6783,-0.013,0.0707,0,5559,0,15
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2023M01,-0.0174,0.0266,-20300,29700,1148000,160,3687,132,3181,296,6898,0.0013,0.0587,0,4762,0,13
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2023M02,0.0055,0.0222,6300,25100,1154300,115,3631,356,3537,471,7194,0.007,0.0451,0,4350,0,12
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2023M03,-0.0022,0.0149,-2500,16900,1151800,175,3525,281,3113,466,6674,0.01,0.0435,0,3760,0,11
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2023M04,-0.0001,0.0071,-100,8100,1151700,288,2935,14,3022,302,5991,0.003,0.0327,371,2511,1,8
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2023M05,0.0024,0.005,2800,5700,1154500,206,3010,113,3105,319,6147,0.0062,0.0192,0,2175,0,7
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2023M06,0.0029,0.0014,3400,1600,1157900,190,3047,1302,3617,1492,6688,0.0066,0.0031,0,1553,0,5
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2023M07,-0.0056,-0.0035,-6500,-4000,1151400,163,2646,182,3549,345,6215,-0.0017,-0.0188,0,1553,0,5
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2023M08,0.0017,-0.0062,1900,-7200,1153300,257,2055,931,3979,1192,6058,-0.0002,-0.0256,0,1003,0,3
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2023M09,-0.0007,-0.0047,-800,-5500,1152500,188,2100,92,3652,282,5778,-0.0131,-0.0294,0,778,0,2
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2023M10,0.0044,-0.0081,5100,-9400,1157600,164,2157,63,3636,227,5815,-0.015,-0.0288,0,778,0,2
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2023M11,-0.0001,-0.012,-100,-14100,1157500,165,2205,421,4050,586,6275,-0.0096,-0.0192,0,371,0,1
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2023M12,-0.0004,-0.0097,-500,-11300,1157000,129,2200,177,4064,310,6288,-0.0028,-0.0084,0,371,0,1
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2024M01,-0.0073,0.0004,-8500,500,1148500,139,2179,50,3982,189,6181,0.0026,-0.0075,0,371,0,1
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2024M02,-0.0012,-0.0062,-1400,-7200,1147100,146,2210,279,3905,425,6135,0.0169,0.0023,0,371,0,1
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2024M03,0.0001,-0.004,100,-4600,1147200,192,2227,24,3648,218,5887,0.003,-0.0049,0,371,0,1
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2024M04,0.0008,-0.0031,900,-3600,1148100,200,2139,12,3646,212,5797,0.007,-0.0007,0,0,0,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2024M05,0.0047,-0.0009,5400,-1000,1153500,237,2170,780,4313,1017,6495,0.0144,0.0076,125,125,1,1
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2024M06,0.0014,-0.0024,1600,-2800,1155100,268,2248,404,3415,672,5675,0.0123,0.0135,0,125,0,1
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2024M07,-0.0045,-0.0013,-5200,-1500,1149900,185,2270,26,3259,213,5543,0.0075,0.0228,0,125,0,1
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2024M08,0.0009,-0.0021,1000,-2400,1150900,193,2206,20,2348,217,4568,-0.0061,0.0167,0,125,0,1
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2024M09,-0.005,-0.0063,-5700,-7300,1145200,165,2183,26,2282,203,4489,-0.0049,0.0248,0,125,0,1
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2024M10,0.0108,0,12400,0,1157600,178,2197,179,2398,359,4621,-0.0104,0.0284,0,125,0,1
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2024M11,0.0029,0.0029,3300,3400,1160900,154,2186,24,2001,182,4217,-0.0053,0.0334,176,301,1,2
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2024M12,0.0009,0.0042,1000,4900,1161900,139,2196,62,1886,212,4119,0.0006,0.0363,0,301,0,2
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2025M01,-0.0182,-0.0067,-21100,-7700,1140800,184,2241,18,1854,202,4132,0.0068,0.0399,0,301,0,2
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2025M02,0.0001,-0.0054,100,-6200,1140900,195,2290,14,1589,217,3924,0.012,0.0355,0,301,0,2
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2025M03,0.0006,-0.0049,700,-5600,1141600,219,2317,53,1618,274,3980,0.0168,0.0497,0,301,0,2
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2025M04,0.0033,-0.0024,3800,-2700,1145400,173,2290,366,1972,543,4311,0.0107,0.0529,345,646,1,3
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2025M05,0.0035,-0.0036,4000,-4100,1149400,157,2210,27,1219,184,3478,0.0116,0.0501,659,1180,2,4
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2025M06,0.0035,-0.0015,4000,-1700,1153400,168,2110,69,884,247,3053,0.0074,0.0445,0,1180,0,4
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2025M07,-0.0037,-0.0007,-4300,-800,1149100,170,2095,449,1307,623,3463,0.005,0.0412,258,1438,1,5
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2025M08,-0.0003,-0.0019,-400,-2200,1148700,179,2081,1055,2342,1234,4480,-0.0021,0.0463,0,1438,0,5
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2025M09,-0.0044,-0.0013,-5000,-1500,1143700,217,2133,328,2644,545,4822,-0.0095,0.0427,396,1834,2,7
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2025M10,0.0072,-0.0049,8200,-5700,1151900,176,2131,482,2947,660,5123,-0.0077,0.0464,398,2232,1,8
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2025M11,0.0021,-0.0057,2400,-6600,1154300,129,2106,201,3124,332,5273,-0.005,0.0445,0,2056,0,7
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2025M12,0.0049,-0.0016,5700,-1900,1160000,141,2108,840,3902,990,6051,-0.0015,0.0428,0,2056,0,7
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2026M01,null,null,null,null,null,133,2057,397,4281,540,6389,0.0156,0.052,0,2056,0,7
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2026M02,null,null,null,null,null,null,null,null,null,null,null,0.016,0.0562,0,2056,0,7
41940,"San Jose-Sunnyvale-Santa Clara, CA",Y2026M03,null,null,null,null,null,null,null,null,null,null,null,0.0136,0.0532,0,2056,0,7
42644,"Seattle-Bellevue-Everett, WA",Y2022M01,-0.0186,0.0571,-32400,92600,1713600,327,5505,1776,18377,2239,25393,0.0074,0.1598,923,12088,6,66
42644,"Seattle-Bellevue-Everett, WA",Y2022M02,0.0107,0.0615,18400,100300,1732000,452,5469,951,17583,1503,24567,0.0123,0.1707,401,11468,4,66
42644,"Seattle-Bellevue-Everett, WA",Y2022M03,0.0067,0.0597,11600,98200,1743600,479,5354,1661,17819,2350,24740,0.0113,0.1731,649,10903,4,64
42644,"Seattle-Bellevue-Everett, WA",Y2022M04,0.0035,0.0552,6100,91500,1749700,502,5354,1475,18651,2130,25576,0.0089,0.1704,370,10836,3,65
42644,"Seattle-Bellevue-Everett, WA",Y2022M05,0.0059,0.054,10400,90200,1760100,472,5362,980,18312,1572,25212,0.0102,0.1507,1164,10884,5,63
42644,"Seattle-Bellevue-Everett, WA",Y2022M06,0.0078,0.0504,13800,85100,1773900,374,5267,2830,20569,3332,27325,0.0132,0.1326,1068,11571,3,64
42644,"Seattle-Bellevue-Everett, WA",Y2022M07,0.0059,0.048,10500,81800,1784400,443,5191,964,20385,1507,27036,0.0116,0.1154,2308,12031,9,64
42644,"Seattle-Bellevue-Everett, WA",Y2022M08,0.0022,0.0464,4000,79300,1788400,430,5117,1149,18836,1700,25378,0.0007,0.089,912,11631,5,61
42644,"Seattle-Bellevue-Everett, WA",Y2022M09,-0.0031,0.0374,-5500,64200,1782900,365,5018,1086,19318,1581,25787,-0.0061,0.0667,1559,12524,7,63
42644,"Seattle-Bellevue-Everett, WA",Y2022M10,-0.0019,0.0272,-3300,47200,1779600,319,4946,550,18068,971,24502,-0.0117,0.0563,607,12283,5,63
42644,"Seattle-Bellevue-Everett, WA",Y2022M11,0,0.0213,0,37200,1779600,284,4877,1006,16735,1370,23070,-0.0145,0.0411,212,10815,2,57
42644,"Seattle-Bellevue-Everett, WA",Y2022M12,0.0003,0.0196,600,34200,1780200,266,4713,1485,15913,1818,22073,-0.0085,0.0344,1497,11670,4,57
42644,"Seattle-Bellevue-Everett, WA",Y2023M01,-0.0097,0.0288,-17300,49300,1762900,247,4633,538,14675,834,20668,-0.0022,0.0245,513,11260,3,54
42644,"Seattle-Bellevue-Everett, WA",Y2023M02,0.0021,0.02,3700,34600,1766600,221,4402,1276,15000,1587,20752,0.0047,0.0163,25,10884,1,51
42644,"Seattle-Bellevue-Everett, WA",Y2023M03,0.0014,0.0146,2400,25400,1769000,350,4273,706,14045,1209,19611,0.0001,0.0045,457,10692,2,49
42644,"Seattle-Bellevue-Everett, WA",Y2023M04,0.0018,0.0128,3100,22400,1772100,355,4126,325,12895,769,18250,0.0019,-0.0031,36,10358,1,47
42644,"Seattle-Bellevue-Everett, WA",Y2023M05,0.0056,0.0124,9900,21900,1782000,472,4126,1396,13311,1974,18652,0.0048,-0.008,199,9393,1,43
42644,"Seattle-Bellevue-Everett, WA",Y2023M06,0.0112,0.0158,20000,28100,1802000,400,4152,491,10972,1039,16359,0.0074,-0.0139,996,9321,4,44
42644,"Seattle-Bellevue-Everett, WA",Y2023M07,-0.0083,0.0015,-14900,2700,1787100,339,4048,312,10320,745,15597,0.0038,-0.0217,204,7217,1,36
42644,"Seattle-Bellevue-Everett, WA",Y2023M08,-0.0027,-0.0034,-4800,-6100,1782300,374,3992,810,9981,1289,15186,0.0003,-0.0218,228,6533,1,32
42644,"Seattle-Bellevue-Everett, WA",Y2023M09,-0.0012,-0.0016,-2200,-2800,1780100,336,3963,508,9403,943,14548,-0.0041,-0.0191,84,5058,1,26
